"Stop ID","Stop Name","X","Y","Sign","Aligned","Bike Rack","Lighting","Shelter","Shelter Type","Bench","Bench Type","Surface","Divider","Landing Pad","Cross","Running","SW Width","SW Cond","Manhole","Utility Pole","Electrical Box","Foliage","Other","Passageway","Amen 1","Amen 2","Amen 3","Amen 4","Amen 5","Amen 6","Amen 7","Amen 8","Amen 9","Amen 10","ADA 1","ADA 2","ADA 3","ADA 4","ADA 5","ADA 6","ADA 7","ADA 8","ADA 9","ADA 10","ADA 11","ADA 12","ADA 13","GoRaleigh","GoTriangle","Wolfline","GoCary","GoDurham","Other","Surveyor","Timetamp"
"9353","Cross Link Rd at Dandridge Dr","35.74662308","-78.612668492473","4","Yes","None","4","4","Red Shelter","5","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:08 am"
"9359","Cross Link Rd at Dandridge Dr","35.74666018","-78.612668492473","5","Yes","None","5","4","Red Shelter","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:12 am"
"9352","Cross Link Rd at Crown Crossing Ln","35.74446069","-78.612668492473","4","Yes","None","5","None","None","None","None","","","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:17 am"
"8310","Cross Link Rd at Crown Crossing Ln","35.74512796","-78.63486918959","4","Yes","None","5","None","None","None","None","","","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:19 am"
"9351","Cross Link Rd at Seabrook Rd","35.74246829","-78.63486918959","3","Yes","None","1","None","None","None","None","","","4","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:25 am"
"9360","Cross Link Rd at Seabrook Rd","35.74220234","-78.63486918959","4","Yes","None","3","None","None","None","None","","","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 04:28 am"
"8418","8418","1","-78.364167767319","2","Yes","None","4","None","None","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 03:10 pm"
"8868","8868","1","-78.599299701933","5","Yes","None","3","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 03:17 pm"
"9305","1281 Cross Link Rd","1","-78.599299701933","4","Yes","None","4","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/08/2022 @ 03:19 pm"
"8452","Six Forks Rd at Capital Towers","35.845908","-78.639994635065","5","Yes","None","None","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 07/11/2022 @ 07:32 am"
"9672","Six Forks Rd at Anderson Dr","35.82275","-78.639994635065","1","Yes","None","None","None","None","None","None","","","None","0","0","5' or greater","Excellent","No","No","No","Yes","No","Greater than 3'","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 07/11/2022 @ 09:10 am"
"9339","Carolina Pines Ave at Henslowe Dr","35.75125156","-78.364167767319","4","Yes","None","4","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 03:56 am"
"9762","Carolina Pines Ave at Springhill Ave","35.75094817","-78.364167767319","None","No","None","None","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:00 am"
"9654","Carolina Pines Ave at Sardis Dr","35.74942042","-78.652677679574","4","Yes","None","5","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:04 am"
"9370","Carolina Pines Ave at Sardis Dr","35.74921846","-78.652677679574","4","Yes","None","3","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:07 am"
"9757","Oak Rd at Carolina Pines Ave","35.74821","-78.652677679574","4","Yes","None","4","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","Yes","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:11 am"
"9340","Club Plaza at Oak Rd","35.74722527","-78.652677679574","3","Yes","None","4","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:15 am"
"9341","Suffolk Blvd at Fairway Dr","35.74523","-78.652677679574","4","Yes","None","3","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:20 am"
"9342","Suffolk Blvd at Carolina Pines Ave","35.7454124","-78.652677679574","4","Yes","None","5","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:24 am"
"9369","Carolina Pines Ave at Springhill Ave","35.74661005","-78.652677679574","4","Yes","None","5","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:28 am"
"9761","Rush St at Hammond Rd","35.74305815","-78.652677679574","3","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:40 am"
"8981","Rush St at Hammond Rd","35.74255553","-78.63486918959","4","Yes","None","1","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:47 am"
"9797","Rush St at Hammond Rd","35.74241147","-78.63486918959","4","Yes","None","1","None","None","4","Concrete standalone","Concrete Pad","No Divider","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:51 am"
"9759","Rush St at Shelden Dr","35.74183942","-78.63486918959","1","No","None","5","4","Slim Shelter","4","Concrete standalone","Concrete Pad","Divider","4","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 04:57 am"
"9364","Rush St at Sheldon Dr","35.74170963","-78.63486918959","4","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","Yes","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:00 am"
"9361","Rush St at Disco Ln","35.74130804","-78.63486918959","4","Yes","None","4","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:05 am"
"9347","Rush St at Boone Tr","35.74114133","-78.63486918959","4","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:07 am"
"9362","Cross Link Rd at Garner Rd","35.74046436","-78.63486918959","4","Yes","None","4","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:13 am"
"9349","Rush St at Garner Rd","35.74024303","-78.63486918959","4","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:16 am"
"9760","Cross Link Rd at Laodicea Dr","35.74005255","-78.63486918959","4","Yes","None","3","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:23 am"
"9708","Cross Link Rd at Laodicea Dr","35.7399185","-78.63486918959","4","Yes","None","4","None","None","None","None","","","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:27 am"
"9724","Seabrook Rd at Golden St","35.74187551","-78.63486918959","2","Yes","None","1","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:32 am"
"8309","Sylvester St at Seabrook Rd","35.74165","-78.612668492473","4","Yes","None","4","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:42 am"
"8308","Savannah Dr at Daytona Dr","35.74026283","-78.612668492473","3","Yes","None","5","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:47 am"
"8307","Savannah Dr at Quince Dr","35.74023065","-78.612668492473","4","Yes","None","5","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Fair","No","Yes","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 05:54 am"
"8306","Snowberry Dr at Oak Hill Ct","35.738671","-78.612668492473","3","Yes","None","4","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/12/2022 @ 06:07 am"
"8777","W Millbrook Rd at Dixon Dr","35.85647904","-78.364167767319","4","Yes","None","5","None","None","None","None","","","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 07/13/2022 @ 03:40 am"
