Stop ID,Stop Name,Y Coordinate,X Coordinate,Sign Present,Sign Rating,Sign Correctly Aligned,Shelter Present,Shelter Rating,Shelter Type, Shelter Price ,Bench Present,Bench Rating,Bench Type,Surface Under Bench,Bench Divider Divider Present, Bench Price ,Trash Can Present,Trash Can Rating,Trash Can Type, Trashcan Price ,Bike Rack Present,Bike Rack Rating,Lighting Present,Lighting Rating,Landing Pad Present,Landing Pad Rating,Landing Pad Cross Slope,Landing Pad Running,Sidewalk Present,Sidewalk Width,Sidewalk Condition,Manhole,Utility Pole,Electrical Box,Foliage,Other,Passageway,Traffic Signal,Posted Speed Limit,Designated Bus Zone,Painted Curbs,No Parking Signs,Flashing Lights,Other signs and Controls,Curb Ramp,Cross Walk,PedestrianÂ Signal,>2.08% Cross Slope,>5.0% Running Slope,"Clear floor area < 30"" by 48""","<36"" maintained around the shelter",No Wheelchair Access,"Seat Depth: < 20"" or > 24"" length","Seat Height: < 17"" or > 19"" from ground",Signs - GoRaleigh,Signs - GoTriangle,Signs - Wolfline,Signs - GoCary,Signs - GoDurham,Signs - Other,Timetamp
8450,North Hills Mall at Total Wine,-78.641617,35.837127,Yes,4,Yes,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,5,0,0,Yes,Less than 3',Good,No,No,No,No,No,<3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/15/2022 @ 08:51 am
8458,McKnight Dr at Village Park Dr (SB),-78.492228,35.796823,Yes,5,Yes,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,5,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,1,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:19 am
8655,Avent Ferry at Greek Way,-78.69847691,35.76682914,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/28/2022 @ 05:19 am
8656,E Edenton St at Idlewild Ave,-78.62634,35.78083,Yes,1,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,Yes,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/21/2022 @ 07:58 am
8657,Rogers Rd at S Franklin St B,-78.50939205,35.94978665,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,1,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 06:51 am
8658,E Edenton St at Ray St,-78.62972212,35.78094896,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/23/2022 @ 08:15 am
8659,E Edenton St at N East St,-78.63210578,35.7810263,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/23/2022 @ 08:22 am
8661,Heritage Lake Rd at Rogers Rd B,-78.50491359,35.94650591,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 07:53 am
8662,E Edenton St at N Wilmington St,-78.63781801,35.78122727,Yes,4,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 06:37 am
8663,Heritage Lake Rd at Heritage Club Ave B,-78.5006059,35.95128636,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 07:35 am
8664,Heritage Lake Rd at Gateway Commons,-78.49763647,35.9664297,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,5' or greater,Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 09:19 am
8665,Rogers Rd at S Franklin St A,-78.50935396,35.95000523,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 06:46 am
8666,Heritage Lake Rd at Rogers Rd A,-78.50532818,35.94647657,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 07:50 am
8667,Edwards Mill Rd at John Humphries W,-78.70571167,35.82534539,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/28/2022 @ 05:55 am
8471,Six Forks Rd at W Millbrook Rd,-78.64111842,35.85659172,No ,N/A,N/A,Yes,5,Slim Shelter," $ 4,150.00 ",Yes,5,Slim Shelter,Concrete Pad,Divider, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No, 08/02/2022 @ 05:15 am
8669,St Mary's St at Wedgedale Dr,-78.65136,35.81789,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/13/2022 @ 04:53 am
8475,Six Forks Rd at Trinity Baptist Church,-78.6442643,35.84598221,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,Yes,4,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No, 07/13/2022 @ 04:21 am
8671,St Mary's St at Wedgedale Dr,-78.65105849,35.81740369,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,Yes,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/13/2022 @ 05:00 am
8672,Heritage Lake Rd at Heritage Club Ave A,-78.5007554,35.95124254,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No, 06/23/2022 @ 07:25 am
8673,MLK Jr Blvd at S State St,-78.624681,35.767747,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/15/2022 @ 07:44 pm
8487,St Mary's St at Wade Ave (ESC),-78.65279904,35.79705762,Yes,4,Yes,Yes,5,Other," $ 5,419.00 ",Yes,5,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,1,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/29/2022 @ 11:50 am
8675,MLK Jr Blvd at State St,-78.61964095,35.7679324,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/29/2022 @ 04:23 am
8676,MLK Jr Blvd at Rock Quarry Rd,-78.61691162,35.76883431,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/14/2022 @ 08:25 am
8677,Creedmoor Rd at Magellan Way,-78.68065004,35.86282686,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 10:57 am
8678,Heritage Lake Rd at Friendship Chapel Rd,-78.49801796,35.96427459,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/23/2022 @ 09:10 am
8679,Garner Rd at Benson Rd,-78.61334824,35.71109208,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/01/2022 @ 04:15 am
8681,Garner Rd at Jones Sausage Rd,-78.58911629,35.7033232,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 07/01/2022 @ 03:57 am
8682,Eagle Wing Way at Cabela Dr,-78.58561953,35.69782984,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,Yes,1,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/01/2022 @ 03:48 am
8683,Creedmoor Rd at Marriott Dr,-78.680032,35.845619,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 10:34 am
8684,Creedmoor Rd at Tall Timber Dr,-78.68020517,35.85064613,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,Yes,5,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 10:46 am
8488,St. Mary's at Wade,-78.65319258,35.7949566,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,5,Concrete standalone,Concrete Pad,Divider," $ 1,323.00 ",Yes,5,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/28/2022 @ 05:50 am
8686,Timber Dr E Midblock B,-78.59227177,35.68794257,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 05:10 am
8687,Creedmoor Rd at Jeffery's Grove School,-78.67972049,35.87024424,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,Yes,1,0,0,Yes,3' to 5',Excellent,No,No,No,Yes,No,>3',No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:22 am
8688,Creedmoor Rd at Kendricks Ct,-78.67870019,35.87839426,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,3,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:45 am
8689,Creedmoor Rd at Sawmill Rd,-78.678985,35.883211,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 06:32 am
8492,Knightdale Blvd at Shoppes at Midway (Chili's),-78.50833,35.796418,Yes,5,Yes,Yes,5,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,No Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,3,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/28/2022 @ 10:19 am
8691,Creedmoor Rd at Morgan's Way,-78.68017745,35.89446588,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 08:50 am
8692,Creedmoor Rd at Lodestar Dr,-78.68047066,35.8970197,Yes,2,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,Yes,Yes,No,<3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 09:06 am
8493,St Mary's St at Peace St,-78.65114614,35.78892193,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,5,Concrete standalone,Concrete Pad,No Divider," $ 1,323.00 ",Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Fair,Yes,No,No,No,No,>3',Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/28/2022 @ 07:04 am
8694,Creedmoor Rd at Morgan's Way,-78.68039785,35.89335365,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 08:26 am
8495,Hills St at Booker Dr,-78.61721003,35.78619304,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,Divider, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/21/2022 @ 04:55 am
8503,Milburnie Rd at Colleton Rd,-78.61234841,35.78819879,Yes,4,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,4,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,2,Yes,3,0,0,Yes,5' or greater,Good,No,No,No,Yes,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/21/2022 @ 05:18 am
8697,Creedmoor Rd at Sawmill Rd,-78.67924442,35.88255045,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,1,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 07:23 am
8698,Creedmoor Rd at Mapleton Ln,-78.67907436,35.87799146,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 07:29 am
8504,Milburnie Rd at N King Charles Rd,-78.60960254,35.78875842,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,3,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 04:09 am
8700,Creedmoor Rd at Jeffery's Grove School,-78.68063627,35.86551931,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 07:57 am
8701,Creedmor Rd at Magellan Way,-78.68095736,35.86296197,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 08:18 am
8702,Creedmoor Rd at Plaza Pl,-78.68074464,35.85795284,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,5,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 08:30 am
8703,Creedmoor Rd at Tall Timber Dr,-78.68051724,35.85016296,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,1,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 09:22 am
8704,Creedmoor Rd at Isabella Cannon Dr,-78.68042677,35.84731439,Yes,3,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 11:41 am
8505,N King Charles Rd at Glascock St,-78.60938506,35.7924272,Yes,4,Yes,Yes,4,Slim Shelter," $ 4,150.00 ",Yes,4,Slim Shelter,Concrete Pad,No Divider, $ -   ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,4,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,Yes,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 03:32 am
8706,Crabtree Valley Ave at Creedmoor Rd,-78.68427355,35.84101228,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No, 06/22/2022 @ 12:35 pm
8707,Creedmoor Rd at Jeffery's Grove School,-78.68011879,35.86721805,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/23/2022 @ 11:05 am
8708,Peace St at West St,-78.64501216,35.7887533,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,Yes,5,0,0,Yes,5' or greater,Excellent,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 07:35 am
8709,Timber Dr East at Benson St,-78.59978001,35.68625824,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 05:53 am
8710,Garner Rd at Wilson St OB,-78.62801141,35.73499645,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 05:59 am
8711,Timber Dr at Aversboro Rd,-78.61624292,35.68632502,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:33 am
8712,Millbrook Rd at Lead Mine Rd,-78.671227,35.856474,Yes,3,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No, 06/21/2022 @ 05:52 am
